itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
1101202,bl85582,,485161,"The Winter's Tale (dvd) ","Howell,Jane",2014-02-01
1101205,bl85583,,487432,"ill Manors",,2014-01-31
1101207,bl85584,,486211,"Black Jack (dvd)","Loach,Ken",2014-01-23
1102060,BL85453,,486250,"Shadow Dancer (dvd)","Marsh,James",2014-02-01
1102215,BL85322,,460037,"Velvet Goldmine, Disc 1",,2013-12-21
1102254,BL85519,,489136,"The Shock Doctrine (DVD)",,2014-02-01
1102256,BL85604,,489319,"Green For Danger (DVD)","Gilliat,  Sidney ",2014-01-21
1102258,BL85606,,489152,"Cottage To Let (DVD)","Asquith,  Anthony ",2014-01-11
1102260,BL85608,,449162,"Jackboots on Whitehall  (DVD)","McHenry,Edward",2014-02-02
1102261,BL85609,,489134,"I Know You Know (DVD)","Kerrigan,Justin",2013-12-21
1102263,BL85612,,486256,"The Awakening (dvd)","Murphy,Nick",2014-02-02
1102268,BL85615,,489315,"This is England (DVD)","Meadows, Shane",2013-12-22
1102270,BL85618,,486208,"Archipelago (dvd)","Hogg,Joanna",2013-12-29
1102271,BL85619,,489326,"Bright Young Things (DVD) (694233)","Fry,Stephen",2014-01-25
1102274,BL85622,,486200,"A Cock And Bull Story (DVD)","Winterbottom,  Michael ",2014-01-25
1102275,BL85623,,489124,"Shifty (DVD)","Creevy,Eran",2013-12-22
1102277,BL85625,,486214,"Butterfly Kiss (dvd)","Winterbottom,  Michael ",2014-01-18
1102280,BL85627,,396993,"Age of Heroes (DVD)","Vitoria,Adrian",2013-12-22
1102408,BL85505,,251963,"Anita and Me (DVD)",,2014-02-02
1102420,bl85331,,510963,"Trance (dvd)","""Boyle, Danny""",2014-01-31
1102464,bl85422,,185757,"Cemetery Junction, 1Disc",,2013-12-26
1105698,BL85654,,520794,"East End Babylon",,2014-01-29
1105700,BL85629,,513534,Freight,"""St. Paul,Stuart""",2014-01-23
1105702,bl85631,,185622,Telstar,,2014-01-23
1105705,BL85632,,513929,"Your Highness","""Gordon Green,David""",2014-01-23
1105721,BL85630,,520795,"The Big Iam",,2014-01-23
1105730,BL85633,,520796,Scratch,,2014-01-23
1105733,bl85652,,518420,Community,"""Ford,James""",2014-01-23
1105736,bl85650,,520797,"Hunky Dory",,2014-01-23
1105739,bl85651,,463863,"Franklyn (2008) (dvd)","McMorrow,Gerald",2014-01-23
1105740,bl85648,,311683,"St Trinian's",,2014-01-23
1105744,bl85647,,53026,"Glorious 39","Poliakoff, Stephen",2014-01-23
1105746,bl85646,,445293,"Last Chance Harvey, 1 Disc",,2014-01-23
1105752,bl85645,,513384,"44 Inch Chest","""Venville,Malcolm""",2014-01-23
1107242,bl85643,,514673,"Hello Quo","""G. Parker,Alan""",2014-01-29
1107243,bl85639,,514964,"The Shouting Men","""Kelly,Steve""",2014-01-29
1107259,bl85638,,514715,"Jig ","""Bourne,Sue""",2014-01-29
1107291,bl85637,,492931,"Frozen Planet",,2014-01-29
1107293,bl85636,,515000,uwantme2killhim?,"""Douglas,Andrew""",2014-01-29
1107295,bl85649,,514878,StreetDance,"""Giwa,Max""",2014-01-29
1107297,bl85641,,514716,"JLS- Eyes Wide Open","""Morahan,Andrew""",2014-01-29
1107300,bl85644,,514764,Mercenaries,"""Leonti,Paris""",2014-01-29
1107302,bl85635,,514534,Blood,"""Murphy,Nick""",2014-01-29
1107413,bl85634,,514903,"The Crew ","""Vitoria,Adrian""",2014-01-30
1107433,BL85642,,489270,"The Descent (2 DVD) (679387)","Marshall,Neil",2014-01-30
1107438,bl85640,,514844,"Seven Psychopaths","""McDonagh,Martin""",2014-01-30
1107444,bl85660,,515027,"You will meet a Tall Dark Stranger","""Allen,Woody""",2014-01-30
1107448,bl85659,,514805,"Pelican Blood","""Golden,Karl """,2014-01-30
1107452,bl85657,,514742,"Lesbian Vampire Killers ","""Claydon,Phil""",2014-01-30
1107453,bl85656,,464070,"The Scouting Book for Boys (dvd)","Harper,Tom ",2014-01-30
1107457,bl85655,,185621,"White Lightning",,2014-01-30
1107459,bl85653,,514490,"A Bunch of Amateurs","""Cadiff,Andy """,2014-01-30
1107461,bl85665,,514830,"Round Ireland with a Fridge","""Bye,Ed""",2014-01-30
1107464,bl85661,9781848872820,470421,"Gulliver's Travels","Martin Rowson",2014-01-30
1107466,bl85664,,514637,"From Time to Time (dvd)","""Fellowes,Julian""",2014-01-30
1107469,bl85663,,514810,"Playing the Moldovans at Tennis","""Hawks, Tony""",2014-01-30
1107481,bl85658,,514607,"Electric Man","""Barras,David """,2014-01-30
1107485,bl85662,,514936,"The Last Seven","""Naqvi,Imran""",2014-01-30
1107488,bl85670,9781405259415,457181,"War Horse","""Morpurgo, Michael""",2014-01-30
1107495,bl85669,,514506,"All Stars","""Gregor,Ben""",2014-01-30
1107501,bl85667,,510846,"Trap for Cinderella  (dvd)","""Softley,Iain""",2014-01-30
1107506,bl85666,,514970,"The Tournament","""Mann,Scott""",2014-01-30
1107509,bl85668,,514782,"Nativity 2","""Isitt,Debbie""",2014-01-30
1107515,bl85676,,514668,"Harry Brown","""Barber,Daniel""",2014-01-30
1107520,bl85677,,514756,"""Mad, Sad & Bad""","""Luthra,Avie""",2014-01-30
1107524,bl85675,,514794,"One Life ","""Gunton, Michael""",2014-01-30
1107525,bl85674,,514919,"The Firm (dvd)","""Love, Nick""",2014-01-30
1107527,bl85673,,468589,Hereafter,,2014-01-30
1107528,bl85671,,514800,Outlaw,"""Love,Nick""",2014-01-30
1107532,bl85672,,467605,"Severance (DVD)","Smith,Christopher",2014-01-30
1107612,bl85696,,514527,"Better Things (dvd)","""Hopkins,Duane""",2014-01-30
1107613,bl85697,,514491,"A Complete History of my Sexual Failures","""Waitt,Chris """,2014-01-30
1107614,bl85698,,514860,Skeletons,"""Whitfield,Nick""",2014-01-30
1107617,bl85699,,510850,"Weekend (dvd)","""Haigh,Andrew""",2014-01-30
1107622,bl85700,,514958,"The Road: A Story of Life and Death","""Isaacs,Marc""",2014-01-30
1107627,bl85690,,514842,Separado,"""Goch, Dylan""",2014-01-30
1107633,bl85691,,514701,"Incendiary (dvd)","""Maguire,Sharon""",2014-01-30
1107636,bl85692,,514518,"Awaydays (dvd)","""Holden,Pat""",2014-01-30
1107639,bl85693,,514565,"Clive Barker's Book of Blood","""Harrison,John""",2014-01-30
1107655,bl85694,,514546,"Bunny and the Bull (dvd)","""King,Paul""",2014-01-30
1107667,bl85695,,514549,"Cameraman: The Life and Work of Jack Cardiff","""McCall,Craig""",2014-01-30
1107679,BL85681,,492935,"Guard, The",,2014-01-30
1107685,BL85682,,514997,"Unmade Beds","""Dos Santos,Alexis""",2014-01-30
1107695,bl85687,,514601,Dread,"""DiBlasi,Anthony """,2014-01-30
1107699,bl85683,,514595,"Donkeys (dvd)","""McKinnon,Morag""",2014-01-30
1107715,bl85684,,514839,Screwed,"""Traviss,Reg""",2014-01-30
1107768,bl85685,,521310,"A self made hero [videorecording]",,2014-01-30
1107770,BL85686,,489327,Hunger,"McQueen,Steve",2014-01-30
1107775,bl85679,,454549,"Boy A (DVD)","Crowley,John",2014-01-30
1107779,bl85688,,514552,"Cass (dvd)","""S. Baird,Jon""",2014-01-30
1107782,bl85689,,514670,"Heartless (dvd)","""Ridley,Philip""",2014-01-30
1107783,bl85678,,514909,"The Disappeared","""Kevorkian,Johnny""",2014-01-30
1107785,bl85680,,514920,"The First Grader","""Chadwick,Justin""",2014-01-30
1107806,bl85701,,514926,"The Gruffalo's Child","""Heidscht̲ter,Uwe""",2014-01-30
1107808,bl85702,,514926,"The Gruffalo's Child","""Heidscht̲ter,Uwe""",2014-01-30
1107810,bl85703,,514639,Gambit,"""Hoffman,Michael""",2014-01-30
1107813,bl85704,,514815,"Prince of Persia","""Newell,Mike""",2014-01-30
1107816,bl85705,,514498,"A Thousand Kisses Deep ","""Lustig,Dana""",2014-01-30
1107820,bl85706,,514525,"Bel Ami","""Donnellan,Declan""",2014-01-30
1107822,bl85707,,467555,"Monty Python's Life of Brian (2 DVD)","Jones, Terry ",2014-01-30
1107825,bl85708,,514690,"I Against I","""Cripps,Mark""",2014-01-30
1107827,bl85709,,514955,"The Reeds","""Cohen,Nick""",2014-01-30
1107829,bl85710,,514797,"One Night in Turin","""Erskine,James""",2014-01-30
1107831,bl85711,,514556,"Charles Dicken's England","""Richards,Julian""",2014-01-30
1107857,bl85713,,514653,"Grabbers (dvd)","""Wright,Jon""",2014-01-31
1107858,bl85712,,514693,"I Want Candy","""Surjik,Stephen""",2014-01-31
1107859,bl85715,,514505,Airborne,http://www.imdb.com/title/tt1827354/?ref_=fn_al_tt_2,2014-01-31
1107860,bl85716,,514963,"The Shock Doctrine","""Whitecross,MAT""",2014-01-31
1107861,bl85717,,514957,"The Riddle (dvd)",""",Brendan""",2014-01-31
1107862,bl85718,,514483,"31 North 62 East","""Loraine,Tristan""",2014-01-31
1107863,bl85719,,514680,"Horrid Henry 3D: The Movie","""Moore,Nick""",2014-01-31
1107864,bl85720,,515030,"Zebra Crossing","""Holland,Sam""",2014-01-31
1107865,bl85721,,514577,"Cracks (dvd)","""Scott,Jordon""",2014-01-31
1107867,bl85722,,514850,"""She, a Chinese (dvd)""","""Guo,Xiaolu""",2014-01-31
1107868,bl85723,,514656,"Guilty Pleasures","""Moggan,Julie""",2014-01-31
1107870,bl85724,,514916,"The Fast and the  Furious 6","""Lin,Justin""",2014-01-31
1107871,bl85725,,514846,"Shadows in the Sun (dvd)","""Rocksavage,David""",2014-01-31
1107873,bl85726,,514956,"The Reverend","""Jones,Neil""",2014-01-31
1107874,bl85727,,514640,"Garbage Warrior","""Hodge,Oliver""",2014-01-31
1107876,bl85728,,514975,"The Wicker Tree ","""Hardy,Robin""",2014-01-31
1107879,bl85729,,514643,"Ghost Machine","""Hartwill,Chris""",2014-01-31
1107880,bl85730,,514949,"The Other Man  (dvd)","""Eyre,Richard""",2014-01-31
1107881,bl85731,,251970,"Dangerous Parking (DVD)",,2014-01-31
1107882,bl85732,,514684,Huge,"""Miller,Ben """,2014-01-31
1107883,bl85733,,514750,"Love Me Still ","""Hiller,Danny""",2014-01-31
1107884,bl85734,,514856,"""Silent Night, Bloody Night: The Homecoming""","""Plumb,James""",2014-01-31
1107886,bl85735,,514503,"African Cats","""Fothergill, Alastair""",2014-01-31
1107887,bl85736,,489241,"Gnomeo & Juliet (DVD)","Asbury,Kelly",2014-01-31
1107888,bl85738,,514560,Cherrybomb,"""Barros D'Sa,Lisa""",2014-01-31
1107889,bl85739,,514965,"The Shrine (dvd)","""Catterall,Duncan""",2014-01-31
1107890,bl85740,,514951,"The Pirates! An Adventure with Scientists","""Lord, peter""",2014-01-31
1107891,bl85741,,514763,"Meerkat Manor:The Story Begins","""Barker, Chris""",2014-01-31
1107892,bl85742,,514822,"Resurrecting 'The Street Walker'","""Uyanik,Ozgur""",2014-01-31
1107893,bl85743,,514870,"Spike Island","""Whitecross,MAT""",2014-01-31
1107894,bl85744,,514783,"New Town Killers","""Jobson,Richard""",2014-01-31
1107895,bl85745,,514615,"Everything or Nothing","""Riley,Steven """,2014-01-31
1107896,BL85746,,514862,"Sleep Furiously","""Koppel,Gideon""",2014-01-31
1107897,bl85747,,514894,"The Boat that Rocked","""Curtis,Richard""",2014-01-31
1107898,bl85748,,514599,"Dorian Gray (dvd)","""Parker,Oliver""",2014-01-31
1107899,bl85749,,514691,"I Can't Think Straight (dvd)","""Sarif,Shamimn """,2014-01-31
1107900,BL85750,,514769,"Monty Python: Almost the Truth - The Lawyer's Cut","""Jones,Bill""",2014-01-31
1107901,bl85751,,514642,"George Michael - The Live Final","""Morahan,Andrew""",2014-01-31
1107915,BL85752,,514594,"Donkey Punch (dvd)","""Blackburn,Oliver""",2014-01-31
1107918,bl85754,,515019,"Who Killed Nancy? (dvd)","""G. Parker,Alan""",2014-01-31
1107922,bl85755,,514974,"The Waiting room ","""Goldby,Roger""",2014-01-31
1107924,bl85756,,514813,"Powder (dvd)","""Elliott, Mark""",2014-01-31
1107927,bl85757,,514786,"No Greater Love (dvd)","""Whyte,Michael""",2014-01-31
1107931,BL85758,,514707,Island,Mitchell,2014-01-31
1107935,bl85759,,514746,"Living with the Tudors","""Guthrie,Karen""",2014-01-31
1107940,bl85760,,515018,"White Out","""Brewster,Lawrie""",2014-01-31
1107941,bl85761,,514930,"The Holding","""Jacobson,Susan""",2014-01-31
1107943,bl85762,,514973,"The Vanguard","""Hope, Matthew""",2014-01-31
1107946,bl85763,,514678,Honeymooner,"""Spector,Col """,2014-01-31
1107952,bl85764,,514709,"Jack Said","""Basannavar,Lee """,2014-01-31
1107958,bl85765,,514722,Junkhearts,"""Krishnan,Tinge """,2014-01-31
1107961,bl85766,,514890,"The Bank Job ","""Donaldson,Roger""",2014-01-31
1107964,bl85767,,510761,"Don't Worry About Me (dvd)","""Morrissey,David""",2014-01-31
1107967,bl85768,,514837,"Scott Walker - 30th Century Man","""Kijak,Stephen""",2014-01-31
1107972,bl85769,,514509,"All White in Barking ","""Isaacs,Marc""",2014-01-31
1107974,bl85770,,514730,Kicks,"""Heymann,Lindy""",2014-01-31
1107976,bl85771,,514902,"The Cottage ","""Andrew Williams,Paul """,2014-01-31
1107977,bl85772,,514911,"The Edge of Dreaming","""Hardie,Amy""",2014-01-31
1107978,bl85773,,514591,"Do Elephants Pray?","""Hills,Paul """,2014-01-31
1107979,bl85774,,514572,Compulsion,"""Harding,Sarah""",2014-01-31
1107980,bl85775,,514905,"The Dead Outside","""Anne Mullaney,Kerry""",2014-01-31
1107999,bl85776,,514501,"Act of Grace","""Kershaw,Noreen""",2014-01-31
1108000,bl85777,,514877,Stormhouse,"""Turner,Dan""",2014-01-31
1108001,bl85778,,514826,Risen,"""Jones,Neil""",2014-01-31
1108003,bl85779,,514884,"Swinging with the Finkels","""Newman,Jonathan""",2014-01-31
1108007,bl85781,,514579,"Crying With Laughter","""Molotnikov,Justin""",2014-01-31
1108009,bl85782,,514676,Hollow,"""Axelgaard,Michael""",2014-01-31
1108011,bl85783,,514533,Blessed,"""Aldridge,Mark""",2014-01-31
1108012,bl85786,,514551,"Carmen's Kiss (dvd)","""Fairman,David""",2014-01-31
1108013,bl85787,,514876,"Still Life","""Pasolini,Uberto""",2014-01-31
1108014,bl85788,,514845,"Sex & Drugs & Rock & Roll","""Whitecross,Mat""",2014-01-31
1108016,bl85790,,514906,"The Deaths of Ian Stone ","""Piana,Dario""",2014-01-31
1108020,bl85791,,515008,Wasteland,"""Athale,Rowan""",2014-01-31
1108037,bl85843,,514655,"Grow Your Own (dvd)","""Laxton,Richard""",2014-01-31
1108046,bl85844,,514731,"Killing Bono ","""Hamm,Nick""",2014-01-31
1108047,BL85792,,514545,Buffering,"""Flaxstone,Darren""",2014-01-31
1108054,BL85793,,489249,"The Hide (DVD)","Losey,Marek",2014-01-31
1108063,bl85845,,514652,"Goth Cruise (dvd)","""Finlay,Jeanie""",2014-01-31
1108064,bl85846,,514555,"Centurion (dvd)","""Marshall,Neil""",2014-01-31
1108065,BL85794,,514819,Rage,"""Potter,Sally""",2014-01-31
1108067,bl85847,,514650,"Good Dick (dvd)","""Palka,Marianna""",2014-01-31
1108069,BL85848,,515026,"You Instead","""Mackenzie,David""",2014-01-31
1108070,BL85795,,514672,"Heavy Load (dvd)","""Rothwell,Jerry""",2014-01-31
1108089,BL85822,,514904,"The Damned United (dvd)","""Hooper,Tom""",2014-02-01
1108094,BL85819,,514942,"The Middle Men (dvd)","""Horvath,Meghan""",2014-02-01
1108099,BL85818,,514596,"Donor Unknown ","""Rothwell,Jerry""",2014-02-01
1108101,BL85820,,514609,"Encounters (dvd)","""Kelman,Pat""",2014-02-01
1108107,BL85821,,514641,"Genova (dvd)","""Winterbottom,Michael""",2014-02-01
1108116,BL85849,,514897,"The Chemical Brothers - Don't Think","""Smith,Adam""",2014-02-01
1108122,bl85850,,514818,Pusher,"""Raja,Assad""",2014-02-01
1108126,bl85851,,514803,Patagonia,"""Evans,Mark""",2014-02-01
1108128,BL85823,,468338,"The Chronicles of Narnia: Prince Caspian (DVD)","Adamson, Andrew",2014-02-01
1108132,bl85852,,514881,"Summer in February","""Menaul,Christopher""",2014-02-01
1108134,bl85853,,514660,"Gypsy Blood","""Maguire,Leo """,2014-02-01
1108136,bl85854,,510787,"Makers Our Story (dvd)","""Ryan,Amandin""",2014-02-01
1108140,BL85824,,490525,"Bigga Than Ben (DVD)","Halewood,Suzie",2014-02-01
1108144,bl85855,,514710,"Jack Says","""Phillips,Bob""",2014-02-01
1108146,BL85825,,514759,"Malice in Wonderland","""Fellows,Simon""",2014-02-01
1108148,bl85856,9781849412179,308938,"Sweet Hearts: Forget-me-not","Cotterill, Jo",2014-02-01
1108149,BL85826,,514934,"The Inheritance (dvd)","""Henri Belleville,Charles""",2014-02-01
1108152,bl85857,,514581,Curio,"""Nesbit,Steven """,2014-02-01
1108154,bl85858,,514790,"Oil City Confidential (dvd)","""Temple,Julien""",2014-02-01
1108155,BL85829,,514636,"From the Ashes","""Erskine,James""",2014-02-01
1108159,BL85828,,514765,Metamorphosis,"""Hodi,Jen""̲",2014-02-01
1108163,bl85859,,514980,"Third Star","""Dalton,Hattie""",2014-02-01
1108165,BL85830,,514580,Cuckoo,"""Bracewell,Richard""",2014-02-01
1108172,bl85860,,514494,"A Man's Story","""Bonicos,Varon """,2014-02-01
1108176,bl85861,,514953,"The Prestige (dvd)","""Nolan,Christopher""",2014-02-01
1108182,bl85863,,514666,"Harold's Going Stiff (dvd)","""Wright,Keith""",2014-02-01
1108188,bl85864,,514585,"Dead Man Running","""De Rakoff,Alex """,2014-02-01
1108193,BL85831,,449168,"Pirates of the Caribbean: On Stranger Tides (DVD)","Marshal,Rob",2014-02-01
1108230,bl85862,,514648,"Goal! III ","""Morahan,Andrew""",2014-02-01
1108249,bl85865,,514493,"A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman","""Jones, Bill""",2014-02-01
1108257,bl85866,,514770,"Morris:A Life with Bells On","""Akhurst,Lucy""",2014-02-01
1108267,BL85832,,514741,"Les Miserables ","""Hooper,Tom""",2014-02-01
1108279,BL85833,,514536,"BLUR: No Distance Left to Run","""Lovelace,Will""",2014-02-01
1108286,BL85834,,514883,"Suspension of Disbelief","""Figgis,Mike """,2014-02-01
1108287,bl85867,,514511,"American: The Bill Hicks Story","""Harlock,Matt""",2014-02-01
1108291,BL85835,,514688,"Hush ","""Tonderai,Mark""",2014-02-01
1108296,bl85868,,514519,"Bad Company (dvd)","""King,Jason""",2014-02-01
1108307,BL85836,,514914,"The Escapist  (dvd)","""Wyatt,Rupert""",2014-02-01
1108308,bl85869,,514646,Gnaw,"""Mandry,Gregory """,2014-02-01
1108310,bl85870,,514831,"Ruby Blue","""Dunn,Jan""",2014-02-01
1108311,bl85871,,514801,Outpost,"""Barker,Steve """,2014-02-01
1108312,bl85872,,514912,"The English Surgeon (dvd)","""Smith,Geoffrey""",2014-02-01
1108314,BL85837,,514487,9.79*,"""Gordon,Daniel""",2014-02-01
1108315,BL85838,,514778,"My Last Five Girlfriends (dvd)","""Kemp,Julian""",2014-02-01
1108322,BL85839,,514618,Exodus,"""Woolcock,Penny""",2014-02-01
1108326,BL85840,,514593,"Doghouse (dvd)","""West,Jake""",2014-02-01
1108338,BL85841,,514792,"Once Upon a Time in the Midlands (dvd)","""Meadows,Shane""",2014-02-01
1108339,bl85873,,514616,"Everywhere & Nowhere","""Huda,Menhaj""",2014-02-01
1108358,bl85874,,514855,Sightseers,"""Wheatley,Ben""",2014-02-01
1108361,BL85798,,514853,"Sherlock Holmes","""Ritchie,Guy""",2014-02-01
1108363,bl85875,,514508,"All Tomorrow's Parties","""Caouette,Jonathan""",2014-02-01
1108374,BL85797,,514861,Skin,"""Fabian,Anthony""",2014-02-01
1108383,BL85812,,489143,"Age of Heroes (DVD)","Vitoria,Adrian",2014-02-01
1108386,bl85876,,514721,"Joy Division","""Gee,Grant """,2014-02-01
1108391,bl85877,,514544,"Broken Lines","""Aprahamian,Sallie""",2014-02-01
1108396,bl85878,,514598,Doomsday,"""Marshall,Neil""",2014-02-01
1108400,BL85814,,514962,"The Seasoning House","""Hyett,Paul""",2014-02-01
1108404,bl85879,,514835,"Sawney - Flesh of Man","""Wood,Ricky""",2014-02-01
1108405,BL85815,,514547,"Burke & Hare","""Landis,John""",2014-02-01
1108407,BL85816,,514612,"Erasing David (dvd)","""Bond, David""",2014-02-01
1108409,BL85817,,514874,"Starsuckers (dvd)","""Atkins,Chris""",2014-02-01
1108413,bl85880,,514662,"Hallam Foe (dvd)","""Mackenzie,David """,2014-02-01
1108416,BL85806,,510793,"Mr. Right (dvd)","""Morris,David """,2014-02-01
1108417,BL85807,,514982,"Three Miles North of Molkom","""Canna, Robert""",2014-02-01
1108421,bl85881,,514659,Gymnast,"""Wonke,Anthony""",2014-02-01
1108423,bl85882,,514922,"The Four Year Plan","""Hodgson,Mat""",2014-02-01
1108427,bl85883,,514821,Resistance,"""Gupta,Amit""",2014-02-01
1108428,bl85884,,489215,"The Calling (DVD)","Dunn,Jan",2014-02-01
1108430,bl85885,,514624,"Flashbacks of a Fool (dvd)","""Walsh,Baillie""",2014-02-01
1108432,BL85907,,514550,"Captain of America: The First Avenger","""Johnston,Joe """,2014-02-01
1108433,bl85887,,514772,"Mr Bean's Holiday","""Bendelack,Steve """,2014-02-01
1108434,BL85805,,514682,"How to Be (dvd)","""Irving,Oliver""",2014-02-01
1108435,bl85886,,514492,"A Fantastic Fear of Everything","""Hopewell, Chris""",2014-02-01
1108436,BL85808,,514851,"Shed your Tears and Walk Away","""Lewis,Jez""",2014-02-01
1108437,bl85888,,514522,Bashment,"""Kamboj,Asham""",2014-02-01
1108438,bl85889,,514610,Endgame,"""Travis,Pete""",2014-02-01
1108439,BL85809,,514588,Deviation,"""Amalou,J.K """,2014-02-01
1108440,bl85890,,514823,Retreat,"""Tibbetts,Carl""",2014-02-01
1108442,BL85810,,514907,"The Debt","""Madden,John""",2014-02-01
1108443,bl85891,,514976,"The Wildest Dream","""Geffen,Anthony""",2014-02-01
1108444,BL85799,,514689,Hysteria,"""Wexler,Tanya""",2014-02-01
1108445,bl85892,,514724,"Just for the Record","""Lawson,Steven""",2014-02-01
1108446,BL85800,,514706,"Is there anybody there?","""Crowley,John """,2014-02-01
1108447,BL85801,,514824,"Reuniting the Rubins","""Factor,Yoav""",2014-02-01
1108457,bl85893,,510751,"Broken (dvd)","""Norris,Rufus""",2014-02-01
1108459,bl85894,,514567,"Cockneys Vs Zombies","""Hoene,Matthias""",2014-02-01
1108460,bl85895,,514578,Credo,"""Harman,Tom""",2014-02-01
1108462,BL85897,,514968,"The Stone Roses - Made of Stone (Stone Roses Documetary) ","""Meadows,Shane""",2014-02-01
1108464,bl85898,,489285,"Green Zone (DVD)","Greengrass,Paul",2014-02-01
1108465,BL85802,,514699,"In the Land of the Free","""Jean,Vadim""",2014-02-01
1108466,bl85899,,514852,Shell,"""Graham,Scott """,2014-02-01
1108469,bl85900,9781848949768,246531,"One Day","David Nicholls",2014-02-01
1108470,bl85901,,514502,"Acts of Godfrey","""Daukes,Johnny """,2014-02-01
1108472,bl85902,,510763,"Everyday (dvd)","""Winterbottom,Michael""",2014-02-01
1108474,bl85905,,510841,"The World's End (dvd)","""Wright,Edgar""",2014-02-01
